Year,Month,Date,Calendar Date,P/E,P/B,DIV Yield,NAV,Week Day
2017,10,16,16/10/17,26.55,3.46,1.12,13955.22,2
2017,10,17,17/10/17,26.52,3.46,1.12,13960.09,3
2017,10,18,18/10/17,26.44,3.45,1.12,13927.92,4
2017,10,19,19/10/17,26.28,3.43,1.12,13840.24,5
2017,10,23,23/10/17,26.37,3.44,1.12,13892.48,2
2017,10,24,24/10/17,26.42,3.45,1.12,13923.61,3
2017,10,25,25/10/17,26.63,3.48,1.11,14044.44,4
2017,10,26,26/10/17,26.73,3.49,1.1,14110.50,5
2017,10,27,27/10/17,26.67,3.49,1.11,14082.21,6
2017,10,30,30/10/17,26.77,3.5,1.1,14137.62,2
2017,10,31,31/10/17,26.38,3.49,1.08,14108.55,3
2017,11,1,01/11/17,26.49,3.52,1.07,14255.58,4
2017,11,2,02/11/17,26.63,3.52,1.07,14232.79,5
2017,11,3,03/11/17,26.87,3.53,1.07,14274.97,6
2017,11,6,06/11/17,26.74,3.53,1.07,14274.03,2
2017,11,7,07/11/17,26.48,3.49,1.08,14135.23,3
2017,11,8,08/11/17,26.37,3.48,1.08,14071.02,4
2017,11,9,09/11/17,26.31,3.48,1.08,14078.98,5
2017,11,10,10/11/17,26.35,3.48,1.08,14096.45,6
2017,11,13,13/11/17,25.99,3.45,1.09,13964.26,2
2017,11,14,14/11/17,25.89,3.44,1.09,13911.87,3
2017,11,15,15/11/17,25.72,3.41,1.1,13818.25,4
2017,11,16,16/11/17,25.96,3.45,1.09,13950.33,5
2017,11,17,17/11/17,26.14,3.46,1.08,14044.32,6
2017,11,20,20/11/17,26.18,3.47,1.08,14065.05,2
2017,11,21,21/11/17,26.2,3.48,1.08,14103.64,3
2017,11,22,22/11/17,26.4,3.48,1.08,14124.68,4
2017,11,23,23/11/17,26.48,3.49,1.08,14133.47,5
2017,11,24,24/11/17,26.59,3.5,1.07,14189.41,6
2017,11,27,27/11/17,26.61,3.5,1.07,14202.82,2
2017,11,28,28/11/17,26.53,3.49,1.07,14162.79,3
2017,11,29,29/11/17,26.51,3.49,1.07,14150.60,4
2017,11,30,30/11/17,26.16,3.45,1.11,13966.58,5
2017,12,1,01/12/17,25.9,3.41,1.12,13823.52,6
2017,12,4,04/12/17,25.91,3.42,1.12,13831.66,2
2017,12,5,05/12/17,25.89,3.41,1.12,13818.67,3
2017,12,6,06/12/17,25.7,3.39,1.13,13717.36,4
2017,12,7,07/12/17,26.01,3.43,1.12,13884.82,5
2017,12,8,08/12/17,26.26,3.46,1.11,14019.95,6
2017,12,11,11/12/17,26.43,3.48,1.1,14097.29,2
2017,12,12,12/12/17,26.22,3.45,1.11,13985.11,3
2017,12,13,13/12/17,26.1,3.44,1.11,13920.69,4
2017,12,14,14/12/17,26.25,3.46,1.11,14001.49,5
2017,12,15,15/12/17,26.46,3.48,1.1,14112.30,6
2017,12,18,18/12/17,26.6,3.5,1.09,14188.11,2
2017,12,19,19/12/17,26.79,3.53,1.09,14289.76,3
2017,12,20,20/12/17,26.75,3.52,1.09,14263.81,4
2017,12,21,21/12/17,26.74,3.52,1.09,14258.49,5
2017,12,22,22/12/17,26.86,3.54,1.08,14330.49,6
2017,12,26,26/12/17,26.96,3.55,1.08,14383.04,3
2017,12,27,27/12/17,26.85,3.54,1.08,14327.42,4
2017,12,28,28/12/17,26.82,3.53,1.08,14309.85,5
2017,12,29,29/12/17,26.92,3.55,1.08,14381.92,6
2018,1,1,01/01/18,26.68,3.51,1.09,14252.02,2
2018,1,2,02/01/18,26.7,3.52,1.09,14261.10,3
2018,1,3,03/01/18,26.7,3.52,1.09,14262.48,4
2018,1,4,04/01/18,26.86,3.54,1.08,14346.59,5
2018,1,5,05/01/18,26.99,3.55,1.07,14420.42,6
2018,1,8,08/01/18,27.16,3.58,1.07,14508.81,2
2018,1,9,09/01/18,27.19,3.58,1.07,14527.15,3
2018,1,10,10/01/18,27.18,3.58,1.07,14520.56,4
2018,1,11,11/01/18,27.23,3.59,1.06,14546.49,5
2018,1,12,12/01/18,27.28,3.6,1.06,14587.54,6
2018,1,15,15/01/18,27.06,3.62,1.06,14669.90,2
2018,1,16,16/01/18,26.96,3.61,1.06,14613.79,3
2018,1,17,17/01/18,27.18,3.64,1.05,14734.07,4
2018,1,18,18/01/18,27.25,3.65,1.05,14774.67,5
2018,1,19,19/01/18,27.44,3.68,1.04,14880.80,6
2018,1,22,22/01/18,27.62,3.7,1.03,14979.72,2
2018,1,23,23/01/18,27.81,3.74,1.02,15140.24,3
2018,1,24,24/01/18,27.66,3.74,1.02,15143.35,4
2018,1,25,25/01/18,27.61,3.74,1.02,15121.00,5
2018,1,29,29/01/18,27.71,3.76,1.02,15204.42,2
2018,1,30,30/01/18,27.51,3.73,1.03,15095.42,3
2018,1,31,31/01/18,27.5,3.73,1.03,15065.82,4
2018,2,1,01/02/18,27.48,3.72,1.03,15052.72,5
2018,2,2,02/02/18,26.04,3.64,1.05,14702.49,6
2018,2,5,05/02/18,25.78,3.6,1.06,14574.00,2
2018,2,6,06/02/18,25.37,3.55,1.08,14344.02,3
2018,2,7,07/02/18,25.32,3.54,1.08,14317.57,4
2018,2,8,08/02/18,25.56,3.57,1.07,14463.16,5
2018,2,9,09/02/18,25.27,3.53,1.08,14296.50,6
2018,2,12,12/02/18,25.48,3.56,1.07,14412.46,2
2018,2,14,14/02/18,25.37,3.55,1.08,14359.35,4
2018,2,15,15/02/18,25.45,3.56,1.07,14422.85,5
2018,2,16,16/02/18,25.32,3.53,1.08,14295.41,6
2018,2,19,19/02/18,25.14,3.51,1.09,14194.28,2
2018,2,20,20/02/18,25.09,3.5,1.09,14169.77,3
2018,2,21,21/02/18,25.18,3.51,1.09,14220.48,4
2018,2,22,22/02/18,25.49,3.51,1.09,14204.17,5
2018,2,23,23/02/18,25.75,3.54,1.13,14352.40,6
2018,2,26,26/02/18,25.95,3.57,1.12,14477.62,2
2018,2,27,27/02/18,25.87,3.57,1.12,14438.90,3
2018,2,28,28/02/18,25.68,3.54,1.13,14358.71,4
2018,3,1,01/03/18,25.59,3.53,1.19,14311.52,5
2018,3,5,05/03/18,25.4,3.5,1.2,14175.32,2
2018,3,6,06/03/18,25.02,3.46,1.21,14025.34,3
2018,3,7,07/03/18,24.79,3.43,1.28,13895.27,4
2018,3,8,08/03/18,25,3.46,1.27,14016.30,5
2018,3,9,09/03/18,24.97,3.45,1.28,13994.68,6
2018,3,12,12/03/18,25.44,3.52,1.25,14260.92,2
2018,3,13,13/03/18,25.45,3.52,1.25,14270.64,3
2018,3,14,14/03/18,25.41,3.52,1.25,14248.81,4
2018,3,15,15/03/18,25.28,3.5,1.26,14179.36,5
2018,3,16,16/03/18,24.87,3.44,1.28,13961.14,6
2018,3,19,19/03/18,24.61,3.41,1.29,13822.99,2
2018,3,20,20/03/18,24.69,3.42,1.29,13878.17,3
2018,3,21,21/03/18,24.76,3.43,1.28,13920.51,4
2018,3,22,22/03/18,24.67,3.42,1.29,13867.01,5
2018,3,23,23/03/18,24.38,3.38,1.3,13706.99,6
2018,3,26,26/03/18,24.7,3.42,1.29,13888.82,2
2018,3,27,27/03/18,24.83,3.44,1.28,13962.15,3
2018,3,28,28/03/18,24.66,3.42,1.29,13865.57,4
2018,4,2,02/04/18,25.35,3.51,1.26,14000.07,2
2018,4,3,03/04/18,25.43,3.52,1.25,14045.55,3
2018,4,4,04/04/18,25.14,3.48,1.27,13885.72,4
2018,4,5,05/04/18,25.63,3.55,1.24,14155.47,5
2018,4,6,06/04/18,25.65,3.55,1.24,14164.28,6
2018,4,9,09/04/18,25.76,3.57,1.23,14229.77,2
2018,4,10,10/04/18,25.82,3.57,1.23,14261.15,3
2018,4,11,11/04/18,25.86,3.58,1.23,14281.60,4
2018,4,12,12/04/18,25.96,3.59,1.23,14338.46,5
2018,4,13,13/04/18,26.01,3.6,1.22,14368.56,6
2018,4,16,16/04/18,26.13,3.62,1.22,14434.05,2
2018,4,17,17/04/18,26.18,3.63,1.22,14461.97,3
2018,4,18,18/04/18,26.13,3.62,1.22,14431.07,4
2018,4,19,19/04/18,26.23,3.63,1.21,14484.70,5
2018,4,20,20/04/18,26.22,3.63,1.21,14482.97,6
2018,4,23,23/04/18,26.27,3.64,1.21,14511.28,2
2018,4,24,24/04/18,26.35,3.65,1.21,14551.96,3
2018,4,25,25/04/18,26.24,3.63,1.21,14491.88,4
2018,4,26,26/04/18,26.36,3.65,1.21,14556.65,5
2018,4,27,27/04/18,26.54,3.67,1.2,14658.83,6
2018,4,30,30/04/18,26.66,3.69,1.19,14723.32,2
2018,5,2,02/05/18,26.6,3.68,1.2,14695.26,4
2018,5,3,03/05/18,26.51,3.67,1.2,14642.62,5
2018,5,4,04/05/18,26.36,3.65,1.21,14558.42,6
2018,5,7,07/05/18,26.6,3.68,1.2,14691.72,2
2018,5,8,08/05/18,26.6,3.68,1.2,14694.93,3
2018,5,9,09/05/18,26.66,3.69,1.19,14728.03,4
2018,5,10,10/05/18,26.6,3.68,1.2,14693.55,5
2018,5,11,11/05/18,26.82,3.71,1.19,14816.93,6
2018,5,14,14/05/18,26.82,3.71,1.19,14817.01,2
2018,5,15,15/05/18,26.81,3.71,1.19,14810.54,3
2018,5,16,16/05/18,26.66,3.69,1.19,14727.26,4
2018,5,17,17/05/18,26.52,3.67,1.2,14647.15,5
2018,5,18,18/05/18,26.27,3.64,1.21,14528.82,6
2018,5,21,21/05/18,26.08,3.61,1.22,14419.57,2
2018,5,22,22/05/18,26.13,3.62,1.22,14446.97,3
2018,5,23,23/05/18,25.86,3.58,1.23,14301.15,4
2018,5,24,24/05/18,26.07,3.61,1.22,14415.65,5
2018,5,25,25/05/18,26.24,3.64,1.21,14556.18,6
2018,5,28,28/05/18,27.23,3.67,1.2,14670.76,2
2018,5,29,29/05/18,27.06,3.65,1.21,14594.78,3
2018,5,30,30/05/18,27.01,3.65,1.21,14568.75,4
2018,5,31,31/05/18,27.19,3.69,1.23,14750.26,5
2018,6,1,01/06/18,27.09,3.68,1.23,14695.40,6
2018,6,4,04/06/18,26.92,3.66,1.24,14604.11,2
2018,6,5,05/06/18,26.83,3.64,1.25,14555.52,3
2018,6,6,06/06/18,27.06,3.67,1.23,14681.25,4
2018,6,7,07/06/18,27.27,3.7,1.23,14796.24,5
2018,6,8,08/06/18,27.27,3.7,1.23,14795.31,6
2018,6,11,11/06/18,27.47,3.71,1.22,14821.80,2
2018,6,12,12/06/18,27.6,3.73,1.22,14898.66,3
2018,6,13,13/06/18,27.54,3.73,1.22,14917.68,4
2018,6,14,14/06/18,27.42,3.72,1.22,14871.97,5
2018,6,15,15/06/18,27.44,3.72,1.22,14885.30,6
2018,6,18,18/06/18,26.6,3.71,1.22,14860.73,2
2018,6,19,19/06/18,26.38,3.68,1.23,14737.70,3
2018,6,20,20/06/18,26.52,3.7,1.22,14822.46,4
2018,6,21,21/06/18,26.43,3.69,1.23,14782.87,5
2018,6,22,22/06/18,26.63,3.72,1.22,14894.02,6
2018,6,25,25/06/18,26.48,3.7,1.23,14812.28,2
2018,6,26,26/06/18,26.02,3.7,1.23,14821.45,3
2018,6,27,27/06/18,25.73,3.67,1.24,14694.16,4
2018,6,28,28/06/18,25.57,3.64,1.25,14581.53,5
2018,6,29,29/06/18,25.9,3.61,1.22,14753.91,6
2018,7,2,02/07/18,25.76,3.59,1.23,14675.42,2
2018,7,3,03/07/18,25.85,3.6,1.22,14734.11,3
2018,7,4,04/07/18,26.02,3.62,1.21,14830.50,4
2018,7,5,05/07/18,26.69,3.62,1.21,14808.54,5
2018,7,6,06/07/18,26.62,3.63,1.21,14840.13,6
2018,7,9,09/07/18,26.82,3.65,1.2,14951.20,2
2018,7,10,10/07/18,27.05,3.68,1.19,15081.60,3
2018,7,11,11/07/18,27.2,3.68,1.19,15085.15,4
2018,7,12,12/07/18,27.39,3.71,1.18,15190.82,5
2018,7,13,13/07/18,27.38,3.71,1.18,15184.88,6
2018,7,16,16/07/18,27.17,3.68,1.19,15072.66,2
2018,7,17,17/07/18,27.35,3.7,1.19,15172.31,3
2018,7,18,18/07/18,27.28,3.7,1.19,15135.57,4
2018,7,19,19/07/18,27.22,3.69,1.19,15116.83,5
2018,7,20,20/07/18,27.36,3.59,1.22,15190.13,6
2018,7,23,23/07/18,27.54,3.61,1.21,15293.50,2
2018,7,24,24/07/18,27.66,3.63,1.2,15361.88,3
2018,7,25,25/07/18,27.66,3.63,1.2,15358.72,4
2018,7,26,26/07/18,27.75,3.64,1.2,15410.93,5
2018,7,27,27/07/18,28.02,3.67,1.19,15564.19,6
2018,7,30,30/07/18,28.12,3.69,1.19,15621.47,2
2018,7,31,31/07/18,28.22,3.7,1.18,15672.47,3
2018,8,1,01/08/18,28.14,3.69,1.19,15658.27,4
2018,8,2,02/08/18,27.89,3.66,1.2,15520.25,5
2018,8,3,03/08/18,28.23,3.7,1.18,15680.51,6
2018,8,6,06/08/18,28.26,3.71,1.18,15716.78,2
2018,8,7,07/08/18,28.26,3.71,1.18,15720.05,3
2018,8,8,08/08/18,28.23,3.73,1.17,15803.64,4
2018,8,9,09/08/18,28.11,3.74,1.17,15833.23,5
2018,8,10,10/08/18,27.83,3.72,1.18,15776.32,6
2018,8,13,13/08/18,27.8,3.7,1.18,15676.23,2
2018,8,14,14/08/18,28.02,3.72,1.18,15796.36,3
2018,8,16,16/08/18,27.9,3.71,1.18,15727.25,5
2018,8,17,17/08/18,28.11,3.74,1.17,15845.64,6
2018,8,20,20/08/18,28.25,3.76,1.16,15959.04,2
2018,8,21,21/08/18,28.29,3.77,1.16,15985.48,3
2018,8,23,23/08/18,28.32,3.77,1.16,16001.85,5
2018,8,24,24/08/18,28.06,3.76,1.16,15969.80,6
2018,8,27,27/08/18,28.72,3.81,1.15,16156.09,2
2018,8,28,28/08/18,28.66,3.82,1.15,16220.45,3
2018,8,29,29/08/18,28.55,3.76,1.14,16156.02,4
2018,8,30,30/08/18,28.51,3.76,1.15,16135.61,5
2018,8,31,31/08/18,28.4,3.76,1.15,16143.51,6
2018,9,3,03/09/18,28.16,3.73,1.16,16007.84,2
2018,9,4,04/09/18,28.01,3.71,1.16,15922.09,3
2018,9,5,05/09/18,27.9,3.69,1.17,15862.15,4
2018,9,6,06/09/18,28.05,3.71,1.16,15947.67,5
2018,9,7,07/09/18,28.17,3.73,1.15,16019.84,6
2018,9,10,10/09/18,27.81,3.68,1.17,15813.26,2
2018,9,11,11/09/18,27.44,3.63,1.19,15605.11,3
2018,9,12,12/09/18,27.64,3.66,1.18,15719.62,4
2018,9,14,14/09/18,28,3.71,1.16,15920.48,6
2018,9,17,17/09/18,27.66,3.66,1.18,15731.26,2
2018,9,18,18/09/18,27.42,3.63,1.19,15594.57,3
2018,9,19,19/09/18,27.31,3.61,1.19,15534.28,4
2018,9,21,21/09/18,27.09,3.59,1.2,15408.16,6
2018,9,24,24/09/18,26.66,3.53,1.22,15165.18,2
2018,9,25,25/09/18,26.91,3.56,1.21,15303.55,3
2018,9,26,26/09/18,26.87,3.5,1.22,15284.67,4
2018,9,27,27/09/18,26.69,3.47,1.23,15179.24,5
2018,9,28,28/09/18,26.44,3.47,1.23,15114.08,6
2018,10,1,01/10/18,26.62,3.5,1.22,15221.75,2
2018,10,3,03/10/18,26.26,3.45,1.24,15014.23,4
2018,10,4,04/10/18,25.63,3.37,1.27,14656.09,5
2018,10,5,05/10/18,24.95,3.28,1.3,14265.08,6
2018,10,8,08/10/18,25.03,3.29,1.3,14308.79,2
2018,10,9,09/10/18,24.91,3.27,1.3,14243.79,3
2018,10,10,10/10/18,25.3,3.32,1.28,14463.71,4
2018,10,11,11/10/18,24.75,3.25,1.31,14152.00,5
2018,10,12,12/10/18,25.33,3.33,1.28,14480.86,6
2018,10,15,15/10/18,25.42,3.34,1.28,14536.17,2
2018,10,16,16/10/18,25.52,3.36,1.27,14636.10,3
2018,10,17,17/10/18,25.19,3.32,1.29,14453.94,4
2018,10,19,19/10/18,24.83,3.27,1.3,14247.22,6
2018,10,22,22/10/18,24.65,3.26,1.31,14166.64,2
2018,10,23,23/10/18,24.41,3.22,1.32,14031.96,3
2018,10,24,24/10/18,24.6,3.25,1.31,14139.75,4
2018,10,25,25/10/18,24.36,3.22,1.33,14014.33,5
2018,10,26,26/10/18,24.12,3.19,1.34,13882.95,6
2018,10,29,29/10/18,24.65,3.26,1.31,14189.11,2
2018,10,30,30/10/18,24.55,3.24,1.32,14116.91,3
2018,10,31,31/10/18,25,3.29,1.27,14377.38,4
2018,11,1,01/11/18,24.98,3.29,1.27,14371.10,5
2018,11,2,02/11/18,25.4,3.35,1.25,14609.96,6
2018,11,5,05/11/18,25.33,3.34,1.26,14570.98,2
2018,11,6,06/11/18,25.32,3.34,1.26,14579.28,3
2018,11,7,07/11/18,25.49,3.36,1.25,14673.98,4
2018,11,9,09/11/18,25.46,3.35,1.25,14655.69,6
2018,11,12,12/11/18,25.21,3.32,1.26,14513.12,2
2018,11,13,13/11/18,25.45,3.35,1.25,14651.98,3
2018,11,14,14/11/18,25.43,3.35,1.25,14643.42,4
2018,11,15,15/11/18,25.53,3.36,1.25,14699.33,5
2018,11,16,16/11/18,25.69,3.38,1.24,14790.05,6
2018,11,19,19/11/18,25.88,3.41,1.23,14902.44,2
2018,11,20,20/11/18,25.62,3.37,1.25,14754.03,3
2018,11,21,21/11/18,25.55,3.35,1.25,14676.29,4
2018,11,22,22/11/18,25.43,3.33,1.26,14574.82,5
2018,11,26,26/11/18,25.71,3.36,1.25,14715.81,2
2018,11,27,27/11/18,25.85,3.38,1.24,14794.70,3
2018,11,28,28/11/18,25.96,3.39,1.24,14854.61,4
2018,11,29,29/11/18,26.27,3.43,1.22,15034.36,5
2018,11,30,30/11/18,26.31,3.44,1.22,15059.37,6
2018,12,3,03/12/18,26.33,3.44,1.22,15069.07,2
2018,12,4,04/12/18,26.3,3.44,1.22,15049.32,3
2018,12,5,05/12/18,26.09,3.41,1.23,14929.43,4
2018,12,6,06/12/18,25.65,3.35,1.25,14677.79,5
2018,12,7,07/12/18,25.87,3.38,1.24,14805.93,6
2018,12,10,10/12/18,25.37,3.32,1.27,14521.73,2
2018,12,11,11/12/18,25.52,3.34,1.26,14605.79,3
2018,12,12,12/12/18,25.98,3.4,1.24,14866.71,4
2018,12,13,13/12/18,26.11,3.41,1.23,14941.40,5
2018,12,14,14/12/18,26.14,3.42,1.23,14960.64,6
2018,12,17,17/12/18,26.34,3.44,1.22,15075.46,2
2018,12,18,18/12/18,26.39,3.45,1.22,15103.63,3
2018,12,19,19/12/18,26.53,3.47,1.21,15184.78,4
2018,12,20,20/12/18,26.5,3.46,1.21,15163.14,5
2018,12,21,21/12/18,26.02,3.4,1.24,14894.42,6
2018,12,24,24/12/18,25.8,3.37,1.25,14769.13,2
2018,12,26,26/12/18,25.96,3.39,1.24,14860.97,4
2018,12,27,27/12/18,26.08,3.41,1.23,14930.18,5
2018,12,28,28/12/18,26.16,3.43,1.24,15045.34,6
2018,12,31,31/12/18,26.17,3.38,1.24,15048.98,2
2019,1,1,01/01/19,26.28,3.4,1.24,15114.90,3
2019,1,2,02/01/19,26,3.36,1.25,14951.96,4
2019,1,3,03/01/19,25.71,3.32,1.26,14785.38,5
2019,1,4,04/01/19,25.84,3.34,1.26,14861.69,6
2019,1,7,07/01/19,25.95,3.36,1.25,14923.27,2
2019,1,8,08/01/19,26.02,3.36,1.25,14965.34,3
2019,1,9,09/01/19,26.15,3.38,1.24,15038.74,4
2019,1,10,10/01/19,26.07,3.37,1.25,14992.23,5
2019,1,11,11/01/19,26,3.36,1.25,14955.33,6
2019,1,14,14/01/19,25.8,3.34,1.26,14875.92,2
2019,1,15,15/01/19,26.16,3.39,1.24,15082.59,3
2019,1,16,16/01/19,26.17,3.39,1.24,15087.41,4
2019,1,17,17/01/19,26.21,3.4,1.24,15109.54,5
2019,1,18,18/01/19,26.19,3.4,1.24,15111.95,6
2019,1,21,21/01/19,26.29,3.41,1.23,15188.00,2
2019,1,22,22/01/19,26.54,3.4,1.24,15133.83,3
2019,1,23,23/01/19,26.32,3.37,1.25,15007.40,4
2019,1,24,24/01/19,26.31,3.38,1.24,15038.07,5
2019,1,25,25/01/19,26.14,3.36,1.25,14942.09,6
2019,1,28,28/01/19,25.85,3.32,1.27,14777.11,2
2019,1,29,29/01/19,25.84,3.32,1.27,14764.59,3
2019,1,30,30/01/19,25.84,3.32,1.27,14764.02,4
2019,1,31,31/01/19,26.26,3.37,1.25,15012.34,5
2019,2,1,01/02/19,26.4,3.39,1.24,15099.21,6
2019,2,4,04/02/19,27.02,3.4,1.24,15125.02,2
2019,2,5,05/02/19,27.07,3.41,1.23,15155.99,3
2019,2,6,06/02/19,27.39,3.45,1.22,15337.80,4
2019,2,7,07/02/19,27.41,3.45,1.22,15347.41,5
2019,2,8,08/02/19,27.1,3.41,1.23,15173.02,6
2019,2,11,11/02/19,26.96,3.39,1.24,15100.61,2
2019,2,12,12/02/19,26.84,3.37,1.25,15023.02,3
2019,2,13,13/02/19,26.6,3.36,1.25,14970.62,4
2019,2,14,14/02/19,26.58,3.35,1.26,14906.26,5
2019,2,15,15/02/19,26.53,3.34,1.26,14876.27,6
2019,2,18,18/02/19,26.32,3.31,1.27,14760.48,2
2019,2,19,19/02/19,26.23,3.3,1.27,14709.75,3
2019,2,20,20/02/19,26.5,3.34,1.26,14891.60,4
2019,2,21,21/02/19,26.31,3.36,1.25,14970.12,5
2019,2,22,22/02/19,26.32,3.41,1.25,14972.58,6
2019,2,25,25/02/19,26.53,3.43,1.24,15095.33,2
2019,2,26,26/02/19,26.43,3.42,1.25,15033.15,3
2019,2,27,27/02/19,26.36,3.41,1.25,14993.45,4
2019,2,28,28/02/19,26.32,3.41,1.25,14979.39,5
2019,3,1,01/03/19,26.49,3.43,1.24,15077.91,6
2019,3,5,05/03/19,26.93,3.47,1.23,15249.97,3
2019,3,6,06/03/19,27.09,3.49,1.22,15340.93,4
2019,3,7,07/03/19,27.11,3.49,1.22,15348.14,5
2019,3,8,08/03/19,27.05,3.48,1.22,15316.51,6
2019,3,11,11/03/19,27.38,3.52,1.21,15500.61,2
2019,3,12,12/03/19,27.7,3.57,1.19,15685.41,3
2019,3,13,13/03/19,27.8,3.58,1.19,15742.86,4
2019,3,14,14/03/19,27.81,3.58,1.19,15749.67,5
2019,3,15,15/03/19,28.01,3.61,1.18,15867.74,6
2019,3,18,18/03/19,28.1,3.62,1.18,15916.80,2
2019,3,19,19/03/19,28.27,3.64,1.17,16014.33,3
2019,3,20,20/03/19,28.24,3.64,1.17,15998.51,4
2019,3,22,22/03/19,28.08,3.62,1.18,15912.88,6
2019,3,25,25/03/19,27.83,3.58,1.19,15770.26,2
2019,3,26,26/03/19,28.15,3.62,1.18,15949.46,3
2019,3,27,27/03/19,28.05,3.61,1.18,15897.65,4
2019,3,28,28/03/19,28.36,3.65,1.17,16071.26,5
2019,3,29,29/03/19,29.01,3.71,1.13,16146.11,6
2019,4,1,01/04/19,29.13,3.72,1.13,16208.94,2
2019,4,2,02/04/19,29.24,3.74,1.12,16270.13,3
2019,4,3,03/04/19,29.06,3.72,1.13,16173.92,4
2019,4,4,04/04/19,28.95,3.7,1.14,16110.09,5
2019,4,5,05/04/19,29.12,3.72,1.13,16204.48,6
2019,4,8,08/04/19,28.96,3.7,1.14,16119.14,2
2019,4,9,09/04/19,29.13,3.72,1.13,16212.81,3
2019,4,10,10/04/19,28.91,3.7,1.14,16091.08,4
2019,4,11,11/04/19,28.94,3.7,1.14,16108.32,5
2019,4,12,12/04/19,29.06,3.72,1.13,16173.27,6
2019,4,15,15/04/19,29.18,3.73,1.13,16238.41,2
2019,4,16,16/04/19,29.42,3.76,1.12,16372.86,3
2019,4,18,18/04/19,29.33,3.75,1.12,16325.13,5
2019,4,22,22/04/19,28.94,3.7,1.14,16105.19,2
2019,4,23,23/04/19,28.94,3.7,1.14,16079.51,3
2019,4,24,24/04/19,29.27,3.75,1.12,16288.16,4
2019,4,25,25/04/19,29.06,3.72,1.13,16170.98,5
2019,4,26,26/04/19,29.34,3.76,1.12,16327.70,6
2019,4,30,30/04/19,29.33,3.76,1.12,16318.66,3
2019,5,2,02/05/19,29.27,3.75,1.12,16286.18,5
2019,5,3,03/05/19,29.24,3.74,1.12,16268.79,6
2019,5,6,06/05/19,28.95,3.71,1.13,16110.44,2
2019,5,7,07/05/19,28.73,3.68,1.14,15974.41,3
2019,5,8,08/05/19,28.38,3.63,1.16,15782.09,4
2019,5,9,09/05/19,28.24,3.61,1.16,15701.95,5
2019,5,10,10/05/19,28.14,3.61,1.17,15670.18,6
2019,5,13,13/05/19,27.8,3.56,1.18,15488.60,2
2019,5,14,14/05/19,27.98,3.59,1.17,15591.19,3
2019,5,15,15/05/19,27.82,3.57,1.18,15500.82,4
2019,5,16,16/05/19,28.07,3.6,1.17,15640.22,5
2019,5,17,17/05/19,28.44,3.65,1.15,15848.71,6
2019,5,20,20/05/19,29.48,3.78,1.11,16433.77,2
2019,5,21,21/05/19,29.18,3.74,1.12,16268.26,3
2019,5,22,22/05/19,29.22,3.75,1.12,16325.28,4
2019,5,23,23/05/19,29.02,3.73,1.13,16212.78,5
2019,5,24,24/05/19,29.44,3.79,1.11,16472.95,6
2019,5,27,27/05/19,29.68,3.81,1.22,16585.13,2
2019,5,28,28/05/19,29.69,3.81,1.22,16591.70,3
2019,5,29,29/05/19,29.44,3.79,1.23,16497.62,4
2019,5,30,30/05/19,29.65,3.82,1.22,16615.59,5
2019,5,31,31/05/19,29.49,3.81,1.22,16583.46,6
2019,6,3,03/06/19,29.9,3.86,1.2,16815.25,2
2019,6,4,04/06/19,29.73,3.84,1.21,16728.74,3
2019,6,6,06/06/19,29.29,3.79,1.23,16481.14,5
2019,6,7,07/06/19,29.36,3.79,1.23,16518.62,6
2019,6,10,10/06/19,29.49,3.81,1.22,16590.99,2
2019,6,11,11/06/19,29.59,3.82,1.22,16650.75,3
2019,6,12,12/06/19,29.45,3.81,1.22,16568.09,4
2019,6,13,13/06/19,29.46,3.81,1.22,16593.97,5
2019,6,14,14/06/19,29.24,3.77,1.23,16467.55,6
2019,6,17,17/06/19,28.87,3.73,1.25,16257.06,2
2019,6,18,18/06/19,28.91,3.73,1.25,16283.98,3
2019,6,19,19/06/19,28.91,3.73,1.25,16283.94,4
2019,6,20,20/06/19,29.26,3.78,1.23,16493.65,5
2019,6,21,21/06/19,28.99,3.74,1.24,16343.59,6
2019,6,24,24/06/19,28.93,3.74,1.25,16309.52,2
2019,6,25,25/06/19,29.17,3.77,1.24,16444.46,3
2019,6,26,26/06/19,29.09,3.78,1.23,16515.68,4
2019,6,27,27/06/19,29.07,3.78,1.23,16507.34,5
2019,6,28,28/06/19,28.98,3.71,1.24,16433.85,6
2019,7,1,01/07/19,29.17,3.73,1.23,16540.88,2
2019,7,2,02/07/19,29.28,3.75,1.23,16603.17,3
2019,7,3,03/07/19,29.3,3.75,1.23,16612.16,4
2019,7,4,04/07/19,29.37,3.76,1.23,16658.04,5
2019,7,5,05/07/19,29.04,3.72,1.24,16468.99,6
2019,7,8,08/07/19,28.42,3.64,1.27,16118.27,2
2019,7,9,09/07/19,28.41,3.64,1.27,16114.46,3
2019,7,10,10/07/19,28.2,3.62,1.27,16035.44,4
2019,7,11,11/07/19,28.4,3.64,1.26,16155.78,5
2019,7,12,12/07/19,28.33,3.61,1.29,16113.75,6
2019,7,15,15/07/19,28.33,3.62,1.29,16165.28,2
2019,7,16,16/07/19,28.51,3.64,1.28,16272.08,3
2019,7,17,17/07/19,28.58,3.65,1.28,16306.82,4
2019,7,18,18/07/19,28.35,3.62,1.29,16183.16,5
2019,7,19,19/07/19,27.92,3.57,1.31,15945.55,6
